File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,bit,DI
199546,FFT1DOnce,878,x1,-0.001953125,0.0008015185841665798,1.421e-13,Masked,41,12471
393122,FFT1DOnce,869,x_r,3.637978807091713e-12,1.3871754569838582e-13,2.274e-13,Masked,9,24570
258813,CopyColumn,820,dest,-1.0050960187208253,0.9375000000000001,1.421e-13,Masked,53,16175
372968,FFT1DOnce,869,x_r,1.52587890625e-05,2.6891085514993382e-06,2.558e-13,Masked,33,23310
339558,FFT1DOnce,869,x_r,1.1920928955078125e-07,1.3897368493338463e-08,3.979e-13,Masked,25,21222
232667,FFT1DOnce,872,tau_c,-0.03125,-0.009398652847012521,1.705e-13,Masked,45,14541
126837,FFT1DOnce,878,x1,-2.328305881427184e-10,-5.670485436818042e-10,5.68e-14,Masked,21,7927
98593,FFT1DOnce,877,x1,-7.105427357601002e-15,1.2058922743941235e-14,5.68e-14,Masked,5,6162
6141,Transpose,804,dest,-0.4108280796724739,0.9375,0.4108280796723989,SDC,53,383
524870,Transpose,803,dest,-3.725290298461914e-09,1.1477106144380758e-08,3.725205e-09,Masked,25,32804
271480,Transpose,804,dest,2.3283070000527754e-10,2.5055368368976167e-06,3.411e-13,Masked,33,16967
476608,FFT1DOnce,871,tau_r,1.7763568394002505e-15,-5.268106382837854e-16,8.53e-14,Masked,1,29788
356770,FFT1DOnce,877,x1,9.094947017729282e-13,-1.3477140212392755e-13,1.99e-13,Masked,9,22298
60974,FFT1DOnce,877,x1,6.265434797050901e+19,1.8446744073709552e+19,6.265434797050901e+19,SDC,57,3810
198543,FFT1DOnce,875,x2,-1.4806126796766094e+308,-inf,nan,DUE,61,12408
331300,FFT1DOnce,869,x_r,-2.9103830456733704e-11,-3.5740456859457383e-11,1.421e-13,Masked,17,20706
74828,FFT1DOnce,867,omega_r,4.7683715819999987e-07,-0.12981501026762987,8.53e-14,Masked,49,4676
5917,Transpose,804,dest,0.9694553067139111,15.000000000000004,0.9694553067139395,SDC,53,369
132227,FFT1DOnce,867,omega_r,3.637978807091713e-12,3.637978807091713e-12,1.21361e-11,Masked,13,8264
109918,FFT1DOnce,876,x2,-0.5610685915775253,1.0,1.421e-13,Masked,57,6869
348566,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,25,21785
108840,FFT1DOnce,869,x_r,-9.5367431640625e-07,2.3485877089825202e-06,8.53e-14,Masked,33,6802
370650,TwiddleOneCol,710,tomega_c,-0.000244140625,0.0005710232147520813,8.53e-14,Masked,41,23165
456139,FFT1DOnce,875,x2,1.0,0.008862536064597835,0.0156250000000853,Masked,45,28508
332160,FFT1DOnce,875,x2,7.105427357601002e-15,8.51851555401939e-16,8.53e-14,Masked,1,20760
205746,FFT1DOnce,870,x_c,7.105427357601002e-15,-2.2564612479171733e-13,5.68e-14,Masked,9,12859
90693,FFT1DOnce,875,x2,-4.656612873077393e-10,7.099683435223104e-10,5.68e-14,Masked,21,5668
297154,TwiddleOneCol,714,tx,-7.275957614183426e-12,-2.0859839832254244e-13,1.137e-13,Masked,9,18572
374308,FFT1DOnce,869,x_r,4.656612873077393e-10,5.626882070826033e-11,4.263e-13,Masked,17,23394
262366,CopyColumn,820,dest,-1.084207075831492e+20,-1.8446744073709552e+19,255.94696235180453,SDC,57,16397
233765,FFT1DOnce,869,x_r,-2.3283064365386963e-10,5.98217376083465e-10,3.411e-13,Masked,21,14610
473213,FFT1DOnce,870,x_c,72.7795495355909,-0.9375000000000001,8.53e-14,Masked,53,29575
530491,Transpose,804,dest,-0.0078125,0.012843150319028449,0.0078124999999147,Masked,45,33155
331183,Reverse,833,x,-4.109647128300983,1.0,2.842e-13,Masked,61,20698
459204,FFT1DOnce,875,x2,7.450580596923828e-09,4.5235649262609125e-11,2.91891e-11,Masked,17,28700
395494,Reverse,833,x,5.960464477539063e-08,1.3987621905085336e-08,1.421e-13,Masked,25,24718
64687,Reverse,833,x,1.3860973688539698e+308,inf,nan,DUE,61,4042
368693,FFT1DOnce,878,x1,-1.4901161193847656e-08,-5.61447107605334e-10,1.137e-13,Masked,21,23043
342039,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,29,21377
123092,FFT1DOnce,872,tau_c,-1.455185971721562e-11,4.7479250226372625e-11,1.44667e-11,Masked,17,7693
532912,CopyColumn,820,dest,1.1102230246251565e-16,6.803274443977993e-16,8.53e-14,Masked,1,33307
429249,FFT1DOnce,871,tau_r,2.2737367544323206e-13,-1.3937460036048441e-14,8.53e-14,Masked,5,26828
383372,FFT1DOnce,871,tau_r,-0.5,-0.244321231742114,2.274e-13,Masked,49,23960
128333,TwiddleOneCol,711,tx_r,-0.5313059357155161,0.9375,1.421e-13,Masked,53,8020
95607,TwiddleOneCol,712,tx_c,-1.1920928955078125e-07,2.3331713845650411e-07,1.137e-13,Masked,29,5975
134017,FFT1DOnce,871,tau_r,3.497202527569243e-15,-8.356553842608109e-15,5.68e-14,Masked,5,8376
297386,TwiddleOneCol,709,tomega_r,-0.00048828125,0.0004936240094899908,2.84e-14,Masked,41,18586
403663,Transpose,803,dest,-131.6359838799517,1.0,8.227248992496868,SDC,61,25228
425919,Reverse,833,x,-18.346151441576843,1.0,8.53e-14,Masked,61,26619
75052,FFT1DOnce,869,x_r,-0.25,0.17325271718055055,0.2499999999999147,SDC,49,4690
82106,FFT1DOnce,878,x1,-0.0009765625,0.0009315565395132029,0.0009765624998863,Masked,41,5131
59788,FFT1DOnce,875,x2,-0.25,-0.2397689123608099,8.53e-14,Masked,49,3736
535547,CopyColumn,820,dest,0.000244140625,0.01160108839553771,0.0002441406250853,Masked,45,33471
234509,FFT1DOnce,867,omega_r,-0.9375,0.9375,1.421e-13,Masked,53,14656
13494,FFT1DOnce,874,x_c,3.725290298461914e-09,1.3369606933996925e-08,8.53e-14,Masked,25,843
374983,FFT1DOnce,875,x2,2.384185791015625e-07,2.2522763301011344e-07,5.68e-14,Masked,29,23436
503641,FFT1DOnce,872,tau_c,3.0517578125e-05,4.0632451423200836e-05,8.53e-14,Masked,37,31477
349260,FFT1DOnce,875,x2,-0.0625,-0.15144342581214812,1.705e-13,Masked,49,21828
536530,CopyColumn,820,dest,2.842170943040401e-14,1.213545499093526e-13,1.137e-13,Masked,9,33533
461542,FFT1DOnce,869,x_r,2.384185791015625e-07,-1.2117454808434611e-08,5.68e-14,Masked,25,28846
45821,FFT1DOnce,878,x1,0.8810694202038176,-0.9375,1.137e-13,Masked,53,2863
453923,Reverse,833,x,-1.4551915228366852e-11,-2.454161930399773e-12,1.137e-13,Masked,13,28370
186763,FFT1DOnce,871,tau_r,0.015625,0.008867255849955583,1.421e-13,Masked,45,11672
376023,FFT1DOnce,868,omega_c,1.1920928955078125e-07,1.6858832293536737e-07,1.421e-13,Masked,29,23501
364447,FFT1DOnce,876,x2,-12.848624565454571,1.0,6.537e-13,Masked,61,22777
508928,FFT1DOnce,867,omega_r,0.0,-0.0,8.53e-14,Masked,1,31808
316253,FFT1DOnce,876,x2,-78.55651422837836,-14.999999999999998,6.253e-13,Masked,53,19765
86039,FFT1DOnce,872,tau_c,5.960464483090178e-08,2.1214979949472594e-07,2.84e-14,Masked,29,5377
202028,FFT1DOnce,877,x1,-1.0,0.19428020527998785,5.684e-13,Masked,49,12626
530478,Transpose,803,dest,-0.436090948147328,1.0,0.436090948147239,SDC,57,33154
247082,FFT1DOnce,873,x_r,0.0009765625,-0.0008017357218723549,2.558e-13,Masked,41,15442
99006,FFT1DOnce,878,x1,-1.3262483644972178,1.0,1.326248364497161,SDC,57,6187
469319,FFT1DOnce,867,omega_r,2.384185791015625e-07,2.384185791015625e-07,1.421e-13,Masked,29,29332
442283,FFT1DOnce,877,x1,0.5,-0.01251125553866089,8.53e-14,Masked,45,27642
320198,FFT1DOnce,871,tau_r,1.1920928955078125e-07,9.49788331445185e-09,1.137e-13,Masked,25,20012
535926,CopyColumn,820,dest,7.450580596923828e-09,9.876075576639483e-09,7.4506659e-09,Masked,25,33495
39351,TwiddleOneCol,712,tx_c,-5.960464483090178e-08,-1.4404430116615154e-07,0.0,Masked,29,2459
153064,FFT1DOnce,877,x1,3.814697265625e-06,3.7259683358711713e-06,1.421e-13,Masked,33,9566
322425,TwiddleOneCol,715,tx,-0.0001220703125,5.33692608396144e-05,2.84e-14,Masked,37,20151
26452,FFT1DOnce,868,omega_c,2.9103830456733704e-11,-2.910383045693005e-11,5.68e-14,Masked,17,1653
521075,FFT1DOnce,878,x1,-4.656612873077393e-10,1.9575276055552277e-12,3.5527e-12,Masked,13,32567
34454,FFT1DOnce,876,x2,-1.8626452047421083e-09,9.007211971690566e-09,8.53e-14,Masked,25,2153
470076,FFT1DOnce,878,x1,-32.0,0.16731724680386573,0.4999999999999147,SDC,49,29379
74206,FFT1DOnce,876,x2,-0.0468534346791785,1.0,5.68e-14,Masked,57,4637
65832,FFT1DOnce,869,x_r,1.9073486328125e-06,2.8201220839628313e-06,1.9073486897e-06,Masked,33,4114
27261,FFT1DOnce,870,x_c,-0.7160190076697859,0.9375,5.68e-14,Masked,53,1703
205735,FFT1DOnce,869,x_r,2.9802322387695312e-08,-2.0305393197433308e-07,8.53e-14,Masked,29,12858
118448,FFT1DOnce,870,x_c,-1.6653345369377348e-16,3.621395286811228e-16,8.53e-14,Masked,1,7403
294089,FFT1DOnce,871,tau_r,3.0517578125e-05,-5.262637016518073e-05,3.126e-13,Masked,37,18380
61540,FFT1DOnce,877,x1,2.9103830456733704e-11,-2.915450095301723e-11,5.68e-14,Masked,17,3846
91010,FFT1DOnce,871,tau_r,-1.1368683772161603e-13,1.259536789921046e-13,2.84e-14,Masked,9,5688
85231,FFT1DOnce,869,x_r,-1.2917372849051244e+308,-inf,nan,DUE,61,5326
150546,FFT1DOnce,876,x2,-1.8189894035458565e-12,2.182188956634029e-13,5.4e-13,Masked,9,9409
228491,FFT1DOnce,875,x2,-0.03125,0.00892952936816499,5.4e-13,Masked,45,14280
120083,TwiddleOneCol,712,tx_c,7.275957614183426e-12,-2.626214470890523e-12,0.0,Masked,13,7505
506793,FFT1DOnce,877,x1,0.0078125,5.375006231868966e-05,6.10351563353e-05,Masked,37,31674
519095,FFT1DOnce,874,x_c,-7.62939453125e-06,2.3191267352658026e-07,0.0,Masked,29,32443
108607,FFT1DOnce,878,x1,-5.722685236310554,1.0,5.722685236310497,SDC,61,6787
439928,Reverse,833,x,6.103515625e-05,3.5795751570020435e-06,8.53e-14,Masked,33,27495
359994,FFT1DOnce,874,x_c,-0.00048828125,0.000770983051047699,2.274e-13,Masked,41,22499
400366,FFT1DOnce,877,x1,-1.8160219366472686e+20,-1.8446744073709552e+19,644.411709218336,SDC,57,25022
39569,TwiddleOneCol,715,tx,-1.4210854715202004e-14,9.162558121782994e-15,8.53e-14,Masked,5,2473
410711,Transpose,804,dest,-1.9073486328125e-06,1.8391124879851618e-07,1.421e-13,Masked,29,25669
152414,FFT1DOnce,872,tau_c,-0.5883183816372113,1.0,1.421e-13,Masked,57,9525
85010,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,9,5313
285878,FFT1DOnce,874,x_c,1.4901161193847656e-08,-8.31179863220806e-09,4.832e-13,Masked,25,17867
259955,CopyColumn,820,dest,-1.4551915228366852e-11,2.252433808421577e-12,1.421e-13,Masked,13,16247
372886,FFT1DOnce,876,x2,-1.1920928955078125e-07,1.116609057170342e-08,5.116e-13,Masked,25,23305
32751,Reverse,833,x,1.5870709665861882e+308,inf,nan,DUE,61,2046
45668,FFT1DOnce,869,x_r,-1.4551915228366852e-11,-4.814283417480835e-11,8.53e-14,Masked,17,2854
415915,FFT1DOnce,869,x_r,0.5,-0.012616970150407003,8.53e-14,Masked,45,25994
18723,FFT1DOnce,877,x1,-7.275957614183426e-12,2.535590598413045e-12,7.2191e-12,Masked,13,1170
75801,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,37,4737
163737,FFT1DOnce,872,tau_c,0.000244140625,4.9785755618744365e-05,5.969e-13,Masked,37,10233
28978,FFT1DOnce,870,x_c,-1.1368683772161603e-13,-2.1746232610298524e-13,8.53e-14,Masked,9,1811
79544,TwiddleOneCol,710,tomega_c,1.9073486328125e-06,-3.4331297601237703e-06,1.137e-13,Masked,33,4971
282195,TwiddleOneCol,715,tx,-4.656612873077393e-10,2.782768037891809e-12,2.90186e-11,Masked,13,17637
23200,TwiddleOneCol,711,tx_r,-8.881784197001252e-16,-7.069537619805993e-16,5.68e-14,Masked,1,1450
53971,FFT1DOnce,872,tau_c,9.094947017729282e-13,2.854782437453934e-12,5.68e-14,Masked,13,3373
97744,FFT1DOnce,872,tau_c,4.440892098500626e-16,6.287606386304315e-16,5.68e-14,Masked,1,6109
149138,FFT1DOnce,872,tau_c,9.094947017729282e-13,-2.2449729053535239e-13,1.421e-13,Masked,9,9321
524679,Transpose,803,dest,1.1920928955078125e-07,1.6944670700748567e-07,1.192093748e-07,Masked,29,32792
1134,Transpose,803,dest,-0.1012815422323818,1.0,0.1012815422323285,SDC,57,70
519373,FFT1DOnce,867,omega_r,3.4436297843e-06,-0.9374999999880894,2.84e-14,Masked,53,32460
199727,FFT1DOnce,877,x1,-3.7482868609352833,1.0,2.558e-13,Masked,61,12482
429496,FFT1DOnce,874,x_c,-0.000244140625,2.2167759907743737e-06,3.8146971804e-06,Masked,33,26843
74638,FFT1DOnce,867,omega_r,-1.0,1.0,2.012258567304883,SDC,57,4664
131808,FFT1DOnce,877,x1,-4.440892098500626e-16,6.827747909064588e-16,5.68e-14,Masked,1,8238
131659,FFT1DOnce,867,omega_r,2.9802322299999874e-08,-0.008113438117905675,5.68e-14,Masked,45,8228
27145,FFT1DOnce,875,x2,-1.52587890625e-05,-4.440403902515574e-05,8.53e-14,Masked,37,1696
13383,FFT1DOnce,867,omega_r,1.1920928955078125e-07,1.2903125429220263e-07,8.53e-14,Masked,29,836
271657,Transpose,803,dest,6.103515625e-05,-3.8817664702821774e-05,1.99e-13,Masked,37,16978
387914,FFT1DOnce,867,omega_r,0.0009765625,0.0009765625,2.842e-13,Masked,41,24244
223987,Reverse,833,x,3.637978807091713e-12,2.1787239949306415e-12,1.137e-13,Masked,13,13999
327531,FFT1DOnce,873,x_r,0.125,0.015511001743747999,2.842e-13,Masked,45,20470
281908,TwiddleOneCol,715,tx,-3.725290298461914e-09,3.3622561378034976e-11,2.327454e-10,Masked,17,17619
183097,FFT1DOnce,870,x_c,-0.00048828125,-6.0627691833760935e-05,5.684e-13,Masked,37,11443
519114,FFT1DOnce,875,x2,-0.015625,-0.0007305532397509378,2.84e-14,Masked,41,32444
431785,FFT1DOnce,873,x_r,-0.00390625,4.106232968588856e-05,3.05175780397e-05,Masked,37,26986
333488,FFT1DOnce,874,x_c,3.552713678800501e-15,5.874450781980629e-16,8.53e-14,Masked,1,20843
79980,TwiddleOneCol,714,tx,0.25,0.16495683069945846,1.137e-13,Masked,49,4998
384091,FFT1DOnce,868,omega_c,0.0078125,0.011048604331892236,2.558e-13,Masked,45,24005
406752,Transpose,803,dest,-7.105427357601002e-15,-6.413887078383834e-16,8.53e-14,Masked,1,25422
270143,Transpose,804,dest,-2.7106678456292074e+307,-inf,2.9235942034199997e+289,SDC,61,16883
520141,FFT1DOnce,867,omega_r,3.4436297843e-06,-0.9374999999880894,2.84e-14,Masked,53,32508
125518,FFT1DOnce,867,omega_r,-0.7071054825112363,1.0,1.137e-13,Masked,57,7844
39600,TwiddleOneCol,710,tomega_c,1.6653345369377348e-16,-3.378651048094372e-16,8.53e-14,Masked,1,2475
513489,FFT1DOnce,868,omega_c,7.105427357601002e-15,7.105427357648938e-15,8.53e-14,Masked,5,32093
39361,TwiddleOneCol,714,tx,-1.4210854715202004e-14,9.29745309869411e-15,8.53e-14,Masked,5,2460
275446,FFT1DOnce,870,x_c,-1.4901161193847656e-08,8.565807712543946e-09,2.558e-13,Masked,25,17215
72195,TwiddleOneCol,714,tx,1.8189894035458565e-12,-2.68624328305862e-12,2.84e-14,Masked,13,4512
470580,FFT1DOnce,874,x_c,-4.656612873077393e-10,4.579206447213929e-11,1.137e-13,Masked,17,29411
180116,FFT1DOnce,876,x2,-1.455185971721562e-11,4.141165728309527e-11,2.274e-13,Masked,17,11257
190041,FFT1DOnce,872,tau_c,0.0001220703125,-5.598023360793336e-05,3.979e-13,Masked,37,11877
377109,FFT1DOnce,876,x2,7.450580596923828e-09,5.922907660758792e-10,8.53e-14,Masked,21,23569
59682,FFT1DOnce,869,x_r,2.2737367544323206e-13,1.620792429899636e-13,2.842e-13,Masked,9,3730
327130,FFT1DOnce,872,tau_c,0.00390625,-0.0005677172851329317,2.274e-13,Masked,41,20445
470805,FFT1DOnce,876,x2,1.4901161193847656e-08,9.168753558392401e-10,8.53e-14,Masked,21,29425
458874,FFT1DOnce,878,x1,-0.015625,-0.000815098138695381,8.53e-14,Masked,41,28679
368098,FFT1DOnce,877,x1,-1.8189894035458565e-12,-1.3284991776964273e-13,5.68e-14,Masked,9,23006
156417,FFT1DOnce,871,tau_r,-1.4210854715202004e-14,-1.0631783817073407e-14,1.137e-13,Masked,5,9776
248045,FFT1DOnce,873,x_r,-51.917298717119564,-15.0,2.558e-13,Masked,53,15502
144847,Transpose,803,dest,6.581085715266945e+306,inf,6.821719807979999e+289,SDC,61,9052
260521,CopyColumn,819,dest,6.103515625e-05,-4.477678530599031e-05,3.411e-13,Masked,37,16282
414780,FFT1DOnce,870,x_c,2.0,0.23322383814109665,8.53e-14,Masked,49,25923
136630,TwiddleOneCol,715,tx,2.9802322387695312e-08,1.0573089767607894e-08,0.0,Masked,25,8539
260561,CopyColumn,820,dest,1.4210854715202004e-14,-1.1400677082330573e-14,5.68e-14,Masked,5,16285
196413,FFT1DOnce,874,x_c,-0.3127809142382707,0.9375000000000001,5.116e-13,Masked,53,12275
106669,FFT1DOnce,877,x1,-1.7608926440384454,0.9375,1.7608926440383925,SDC,53,6666
318608,FFT1DOnce,868,omega_c,4.440892098500626e-16,4.440892098530586e-16,8.53e-14,Masked,1,19913
413998,FFT1DOnce,869,x_r,-1.8657619111973696e+20,-1.8446744073709552e+19,226.14580483157332,SDC,57,25874
143381,Transpose,804,dest,-7.450580596923828e-09,7.123886177003031e-10,7.4504953e-09,Masked,21,8961
217325,Reverse,833,x,1.5551151691314122,-0.9375,8.53e-14,Masked,53,13582
209295,FFT1DOnce,875,x2,-6.944809652026646e+307,-inf,255.94696235180453,SDC,61,13080
301335,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,29,18833
481746,Scale,726,x,2.8504976157250894e-14,1.1751566574003544e-13,1.137e-13,Masked,9,30109
331673,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,37,20729
31456,TwiddleOneCol,711,tx_r,1.1102230246251565e-16,-5.742920828701458e-16,8.53e-14,Masked,1,1966
241040,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,1,15065
400703,FFT1DOnce,874,x_c,-19.949579453167473,1.0,2.84e-14,Masked,61,25043
441052,FFT1DOnce,872,tau_c,-2.0,-0.2347085630774506,1.137e-13,Masked,49,27565
318794,FFT1DOnce,867,omega_r,-0.00048828125,-0.0006905301613246007,1.99e-13,Masked,41,19924
280807,FFT1DOnce,869,x_r,-1.9073486328125e-06,2.022549982952326e-07,1.421e-13,Masked,29,17550
115593,FFT1DOnce,871,tau_r,7.629394531277756e-06,-3.249357767370122e-05,5.68e-14,Masked,37,7224
150993,FFT1DOnce,868,omega_c,-7.105427357601002e-15,-7.690850375468841e-15,8.53e-14,Masked,5,9437
529491,Transpose,804,dest,-1.8189894035458565e-12,1.889758885855332e-12,1.7337e-12,Masked,13,33093
145918,FFT1DOnce,874,x_c,1.5728497942638834e+20,1.8446744073709552e+19,1.5728497942638834e+20,SDC,57,9119
273226,Transpose,803,dest,-0.00390625,-0.0007505174397001847,3.126e-13,Masked,41,17076
443336,FFT1DOnce,871,tau_r,0.0001220703125,-3.0545057467433816e-06,8.53e-14,Masked,33,27708
379773,FFT1DOnce,874,x_c,-48.86528468026127,-15.000000000000002,1.137e-13,Masked,53,23735
298519,TwiddleOneCol,715,tx,4.76837158203125e-07,-1.9619695718526333e-07,8.53e-14,Masked,29,18657
193193,FFT1DOnce,877,x1,-1.52587890625e-05,3.735009231142858e-05,2.274e-13,Masked,37,12074
404774,Transpose,803,dest,2.384185791015625e-07,1.1693975926730058e-08,0.0,Masked,25,25298
118339,FFT1DOnce,875,x2,3.637978807091713e-12,1.969125226932626e-12,0.0,Masked,13,7396
450627,FFT1DOnce,875,x2,-2.3283064365386963e-10,2.0589091586371094e-12,1.7337e-12,Masked,13,28164
69177,FFT1DOnce,874,x_c,3.0517578125e-05,3.811256144767892e-05,8.53e-14,Masked,37,4323
461698,FFT1DOnce,867,omega_r,2.2737367544323206e-13,2.2737367544323206e-13,2.84e-14,Masked,9,28856
154173,FFT1DOnce,874,x_c,1.3758880459194114,-0.9375,1.137e-13,Masked,53,9635
506518,FFT1DOnce,872,tau_c,4.76837158203125e-07,-1.3345019071236138e-08,2.84e-14,Masked,25,31657
92694,FFT1DOnce,868,omega_c,7.450580596923828e-09,-7.450580596974093e-09,8.53e-14,Masked,25,5793
8692,FFT1DOnce,874,x_c,-2.9103830456733704e-11,3.881017948227337e-11,2.90186e-11,Masked,17,543
235702,FFT1DOnce,870,x_c,2.9802322387695312e-08,-1.1792109099371846e-08,3.695e-13,Masked,25,14731
32357,TwiddleOneCol,714,tx,9.313225746154785e-10,-9.022693315949171e-10,5.68e-14,Masked,21,2022
241556,FFT1DOnce,876,x2,1.1641532182693481e-10,3.8581941945597676e-11,5.116e-13,Masked,17,15097
24613,Reverse,833,x,-2.3283069916502086e-10,4.755845804064297e-10,2.327738e-10,Masked,21,1538
366479,FFT1DOnce,871,tau_r,-5.565963892915049,1.0,4.832e-13,Masked,61,22904
473213,FFT1DOnce,870,x_c,72.7795495355909,-0.9375000000000001,8.53e-14,Masked,53,29575
280332,FFT1DOnce,875,x2,32.0,0.23675155060070693,2.0000000000001137,SDC,49,17520
508884,FFT1DOnce,876,x2,-7.450580596923828e-09,2.9797081977209964e-11,2.90186e-11,Masked,17,31805
330369,TwiddleOneCol,714,tx,-2.842170943040401e-14,-7.331027954489486e-15,8.53e-14,Masked,5,20648
94690,FFT1DOnce,873,x_r,1.1368683772161603e-13,2.0854249920673598e-13,1.137e-13,Masked,9,5918
351993,FFT1DOnce,878,x1,0.00048828125,-4.997718570349982e-05,5.68e-14,Masked,37,21999
432710,Scale,725,x,-4.656612942466332e-10,8.058289425906496e-09,4.65576e-10,Masked,25,27044
403358,TwiddleOneCol,715,tx,5.5838427606582526e+20,1.8446744073709552e+19,513.8382420190728,SDC,57,25209
28055,FFT1DOnce,872,tau_c,5.960464483090178e-08,-1.9594773096030119e-07,5.68e-14,Masked,29,1753
511274,FFT1DOnce,873,x_r,-0.00390625,0.0007376714419440125,8.53e-14,Masked,41,31954
35668,FFT1DOnce,868,omega_c,2.9103830456733704e-11,-2.910383045693005e-11,5.68e-14,Masked,17,2229
343492,FFT1DOnce,875,x2,9.313225746154785e-10,-5.207744306548782e-11,1.705e-13,Masked,17,21468
387901,FFT1DOnce,878,x1,-113.1393470819512,-15.0,5.684e-13,Masked,53,24243
274629,Reverse,832,x,1.862645149230957e-09,9.057429500194962e-10,8.527e-13,Masked,21,17164
229198,FFT1DOnce,871,tau_r,1.5525282874492212,-1.0,5.969e-13,Masked,57,14324
93314,FFT1DOnce,871,tau_r,-2.2737367544323206e-13,-2.240165605358418e-13,5.68e-14,Masked,9,5832
218181,FFT1DOnce,867,omega_r,9.313225746154785e-10,9.313225746154785e-10,1.421e-13,Masked,21,13636
190896,FFT1DOnce,878,x1,1.7763568394002505e-15,-6.367443853253044e-16,8.53e-14,Masked,1,11931
273823,Transpose,804,dest,-6.709910580462539,1.0,8.53e-14,Masked,61,17113
211964,FFT1DOnce,874,x_c,0.25,0.20931444199763363,2.84e-14,Masked,49,13247
171413,FFT1DOnce,872,tau_c,-4.656612873077393e-10,-5.598764973299193e-10,4.547e-13,Masked,21,10713
19486,FFT1DOnce,876,x2,-0.6563375270334291,1.0,8.53e-14,Masked,57,1217
330072,TwiddleOneCol,712,tx_c,-6.103515625e-05,3.4619326018116967e-06,5.68e-14,Masked,33,20629
374989,FFT1DOnce,875,x2,-0.9924067261217375,0.9375000000000001,2.84e-14,Masked,53,23436
61025,FFT1DOnce,869,x_r,-4.996003610813204e-16,1.4810109007263782e-14,5.68e-14,Masked,5,3814
534500,CopyColumn,819,dest,2.9103830456733704e-11,3.4153470373796294e-11,2.91891e-11,Masked,17,33406
367141,FFT1DOnce,877,x1,1.4901161193847656e-08,6.086532149308769e-10,8.53e-14,Masked,21,22946
535142,CopyColumn,819,dest,-7.450580596923828e-09,8.835629988568505e-09,7.4504953e-09,Masked,25,33446
79262,TwiddleOneCol,710,tomega_c,0.0,0,8.53e-14,Masked,57,4953
90306,FFT1DOnce,875,x2,1.419697692739419e-14,1.796951598780685e-13,5.68e-14,Masked,9,5644
168482,FFT1DOnce,869,x_r,-5.678790770957676e-14,-1.8663527466840177e-13,1.137e-13,Masked,9,10530
13482,FFT1DOnce,873,x_r,0.000244140625,-0.0008264657554959559,8.53e-14,Masked,41,842
126468,FFT1DOnce,867,omega_r,-2.9103830456733704e-11,4.115910734191094e-11,8.53e-14,Masked,17,7904
63570,TwiddleOneCol,715,tx,-2.2737367544323206e-13,-1.181422195359076e-13,1.137e-13,Masked,9,3973
524385,Transpose,803,dest,7.105427357601002e-15,9.514973204619503e-15,8.53e-14,Masked,5,32774
355065,TwiddleOneCol,715,tx,0.001953125,-4.772521826241563e-05,2.84e-14,Masked,37,22191
155086,FFT1DOnce,871,tau_r,-1.6187499242385943,1.0,1.137e-13,Masked,57,9692
351992,FFT1DOnce,878,x1,-3.0517578125e-05,-3.1235741064687386e-06,1.137e-13,Masked,33,21999
202568,FFT1DOnce,875,x2,1.52587890625e-05,3.4047870364016723e-06,5.4e-13,Masked,33,12660
217493,Reverse,832,x,9.313225746154785e-10,-5.621842122895895e-10,1.137e-13,Masked,21,13593
275506,FFT1DOnce,874,x_c,-9.094947017729282e-13,-1.65680663469745e-13,1.99e-13,Masked,9,17219
94012,FFT1DOnce,878,x1,-2.0,0.19680072615209893,1.9999999999999147,SDC,49,5875
514294,FFT1DOnce,870,x_c,-2.384185791015625e-07,-1.1791002808250531e-08,8.53e-14,Masked,25,32143
343126,FFT1DOnce,876,x2,-2.384185791015625e-07,1.2230203005471498e-08,0.0,Masked,25,21445
380304,FFT1DOnce,872,tau_c,-4.440892098500626e-16,-6.081236795039004e-16,8.53e-14,Masked,1,23769
397710,FFT1DOnce,867,omega_r,-1.0,1.0,5.116e-13,Masked,57,24856
13665,FFT1DOnce,873,x_r,1.4210854715202004e-14,-1.0754278636378833e-14,8.53e-14,Masked,5,854
359453,FFT1DOnce,876,x2,211.12318162818775,15.0,1.137e-13,Masked,53,22465
337314,FFT1DOnce,873,x_r,3.637978807091713e-12,1.9015191334931913e-13,8.53e-14,Masked,9,21082
302127,FFT1DOnce,869,x_r,13.925224973192432,-1.0,2.558e-13,Masked,61,18882
85152,FFT1DOnce,877,x1,1.7763568394002505e-15,4.956911131561502e-16,5.68e-14,Masked,1,5322
362930,TwiddleOneCol,715,tx,4.547473508864641e-13,-1.3554504355853195e-13,8.53e-14,Masked,9,22683
196776,FFT1DOnce,873,x_r,-3.814697265625e-06,-3.645981006729513e-06,4.547e-13,Masked,33,12298
19076,FFT1DOnce,875,x2,2.9103830456733704e-11,-5.7685907459213943e-11,8.53e-14,Masked,17,1192
425253,Scale,725,x,5.820770254683083e-11,7.080739222612856e-10,5.82929e-11,Masked,21,26578
